t1,t2,cost,n_auto,n_manual,n_reject,appr_rate,manual_rate,reject_rate
0.11,0.38,325448.0,188664,54787,2557,0.7669018893694514,0.2227041397027739,0.010393970927774707
0.11,0.39,325448.0,188664,55445,1899,0.7669018893694514,0.22537884946830997,0.007719261162238626
0.11,0.39999999999999997,325448.0,188664,55488,1856,0.7669018893694514,0.2255536405320152,0.007544470098533381
0.11,0.41,325448.0,188664,55737,1607,0.7669018893694514,0.22656580273812232,0.0065323078924262624
0.11,0.42,325448.0,188664,55737,1607,0.7669018893694514,0.22656580273812232,0.0065323078924262624
0.11,0.42999999999999994,325448.0,188664,56479,865,0.7669018893694514,0.22958196481415238,0.0035161458163962146
0.11,0.43999999999999995,325448.0,188664,56835,509,0.7669018893694514,0.23102907222529348,0.002069038405255114
0.11,0.44999999999999996,325448.0,188664,56835,509,0.7669018893694514,0.23102907222529348,0.002069038405255114
0.11,0.45999999999999996,325448.0,188664,56835,509,0.7669018893694514,0.23102907222529348,0.002069038405255114
0.11,0.47,325448.0,188664,56835,509,0.7669018893694514,0.23102907222529348,0.002069038405255114
0.11,0.48,325448.0,188664,56933,411,0.7669018893694514,0.23142743325420312,0.0016706773763454847
0.11,0.49,325448.0,188664,56933,411,0.7669018893694514,0.23142743325420312,0.0016706773763454847
0.11,0.49999999999999994,325448.0,188664,56933,411,0.7669018893694514,0.23142743325420312,0.0016706773763454847
0.11,0.51,325448.0,188664,56935,409,0.7669018893694514,0.23143556307111965,0.0016625475594289616
0.11,0.52,325448.0,188664,56935,409,0.7669018893694514,0.23143556307111965,0.0016625475594289616
0.11,0.53,325448.0,188664,56935,409,0.7669018893694514,0.23143556307111965,0.0016625475594289616
0.11,0.54,325448.0,188664,56935,409,0.7669018893694514,0.23143556307111965,0.0016625475594289616
0.11,0.5499999999999999,325448.0,188664,57304,40,0.7669018893694514,0.23293551429221815,0.0001625963383304608
0.11,0.5599999999999999,325448.0,188664,57304,40,0.7669018893694514,0.23293551429221815,0.0001625963383304608
0.11,0.57,325448.0,188664,57304,40,0.7669018893694514,0.23293551429221815,0.0001625963383304608
0.11,0.58,325448.0,188664,57304,40,0.7669018893694514,0.23293551429221815,0.0001625963383304608
0.11,0.59,325448.0,188664,57304,40,0.7669018893694514,0.23293551429221815,0.0001625963383304608
0.11,0.5999999999999999,325448.0,188664,57304,40,0.7669018893694514,0.23293551429221815,0.0001625963383304608
0.11,0.6099999999999999,325448.0,188664,57304,40,0.7669018893694514,0.23293551429221815,0.0001625963383304608
0.11,0.6199999999999999,325448.0,188664,57304,40,0.7669018893694514,0.23293551429221815,0.0001625963383304608
0.11,0.6299999999999999,325448.0,188664,57304,40,0.7669018893694514,0.23293551429221815,0.0001625963383304608
0.11,0.6399999999999999,325448.0,188664,57304,40,0.7669018893694514,0.23293551429221815,0.0001625963383304608
0.11,0.6499999999999999,325448.0,188664,57304,40,0.7669018893694514,0.23293551429221815,0.0001625963383304608
0.11,0.6599999999999999,325448.0,188664,57327,17,0.7669018893694514,0.23302900718675815,6.910344379044584e-05
0.11,0.6699999999999999,325448.0,188664,57327,17,0.7669018893694514,0.23302900718675815,6.910344379044584e-05
0.11,0.6799999999999999,325448.0,188664,57327,17,0.7669018893694514,0.23302900718675815,6.910344379044584e-05
0.11,0.69,325448.0,188664,57327,17,0.7669018893694514,0.23302900718675815,6.910344379044584e-05
0.11,0.7,325448.0,188664,57327,17,0.7669018893694514,0.23302900718675815,6.910344379044584e-05
0.12000000000000001,0.2,325448.0,197594,28091,20323,0.8032015219017268,0.11418734350102436,0.08261113459724886
0.12000000000000001,0.21000000000000002,325448.0,197594,30567,17847,0.8032015219017268,0.12425205684367988,0.07254642125459335
0.12000000000000001,0.22,325448.0,197594,34276,14138,0.8032015219017268,0.13932880231537187,0.05746967578290137
0.12000000000000001,0.23,325448.0,197594,34276,14138,0.8032015219017268,0.13932880231537187,0.05746967578290137
0.12000000000000001,0.24,325448.0,197594,34276,14138,0.8032015219017268,0.13932880231537187,0.05746967578290137
0.12000000000000001,0.25,325448.0,197594,37086,11328,0.8032015219017268,0.15075119508308674,0.0460472830151865
0.12000000000000001,0.26,325448.0,197594,38125,10289,0.8032015219017268,0.15497463497122044,0.04182384312705278
0.12000000000000001,0.27,325448.0,197594,38125,10289,0.8032015219017268,0.15497463497122044,0.04182384312705278
0.12000000000000001,0.28,325448.0,197594,38526,9888,0.8032015219017268,0.1566046632629833,0.04019381483528991
0.12000000000000001,0.29,325448.0,197594,41577,6837,0.8032015219017268,0.16900669896913922,0.02779177912913401
0.12000000000000001,0.3,325448.0,197594,42985,5429,0.8032015219017268,0.17473009007837143,0.022068388019901793
0.12000000000000001,0.31,325448.0,197594,43882,4532,0.8032015219017268,0.17837631296543202,0.018422165132841208
0.12000000000000001,0.32,325448.0,197594,45029,3385,0.8032015219017268,0.18303876296705798,0.013759715131215246
0.12000000000000001,0.32999999999999996,325448.0,197594,45029,3385,0.8032015219017268,0.18303876296705798,0.013759715131215246
0.12000000000000001,0.33999999999999997,325448.0,197594,45047,3367,0.8032015219017268,0.1831119313193067,0.013686546778966538
0.12000000000000001,0.35,325448.0,197594,45047,3367,0.8032015219017268,0.1831119313193067,0.013686546778966538
0.12000000000000001,0.36,325448.0,197594,45047,3367,0.8032015219017268,0.1831119313193067,0.013686546778966538
0.12000000000000001,0.37,325448.0,197594,45857,2557,0.8032015219017268,0.18640450717049853,0.010393970927774707
0.12000000000000001,0.38,325448.0,197594,45857,2557,0.8032015219017268,0.18640450717049853,0.010393970927774707
0.12000000000000001,0.39,325448.0,197594,46515,1899,0.8032015219017268,0.1890792169360346,0.007719261162238626
0.12000000000000001,0.39999999999999997,325448.0,197594,46558,1856,0.8032015219017268,0.18925400799973985,0.007544470098533381
0.12000000000000001,0.41,325448.0,197594,46807,1607,0.8032015219017268,0.19026617020584696,0.0065323078924262624
0.12000000000000001,0.42,325448.0,197594,46807,1607,0.8032015219017268,0.19026617020584696,0.0065323078924262624
0.12000000000000001,0.42999999999999994,325448.0,197594,47549,865,0.8032015219017268,0.19328233228187702,0.0035161458163962146
0.12000000000000001,0.43999999999999995,325448.0,197594,47905,509,0.8032015219017268,0.19472943969301812,0.002069038405255114
0.12000000000000001,0.44999999999999996,325448.0,197594,47905,509,0.8032015219017268,0.19472943969301812,0.002069038405255114
0.12000000000000001,0.45999999999999996,325448.0,197594,47905,509,0.8032015219017268,0.19472943969301812,0.002069038405255114
0.12000000000000001,0.47,325448.0,197594,47905,509,0.8032015219017268,0.19472943969301812,0.002069038405255114
0.12000000000000001,0.48,325448.0,197594,48003,411,0.8032015219017268,0.19512780072192773,0.0016706773763454847
0.12000000000000001,0.49,325448.0,197594,48003,411,0.8032015219017268,0.19512780072192773,0.0016706773763454847
0.12000000000000001,0.49999999999999994,325448.0,197594,48003,411,0.8032015219017268,0.19512780072192773,0.0016706773763454847
0.12000000000000001,0.51,325448.0,197594,48005,409,0.8032015219017268,0.19513593053884426,0.0016625475594289616
0.12000000000000001,0.52,325448.0,197594,48005,409,0.8032015219017268,0.19513593053884426,0.0016625475594289616
0.12000000000000001,0.53,325448.0,197594,48005,409,0.8032015219017268,0.19513593053884426,0.0016625475594289616
0.12000000000000001,0.54,325448.0,197594,48005,409,0.8032015219017268,0.19513593053884426,0.0016625475594289616
0.12000000000000001,0.5499999999999999,325448.0,197594,48374,40,0.8032015219017268,0.19663588175994276,0.0001625963383304608
0.12000000000000001,0.5599999999999999,325448.0,197594,48374,40,0.8032015219017268,0.19663588175994276,0.0001625963383304608
0.12000000000000001,0.57,325448.0,197594,48374,40,0.8032015219017268,0.19663588175994276,0.0001625963383304608
0.12000000000000001,0.58,325448.0,197594,48374,40,0.8032015219017268,0.19663588175994276,0.0001625963383304608
0.12000000000000001,0.59,325448.0,197594,48374,40,0.8032015219017268,0.19663588175994276,0.0001625963383304608
0.12000000000000001,0.5999999999999999,325448.0,197594,48374,40,0.8032015219017268,0.19663588175994276,0.0001625963383304608
0.12000000000000001,0.6099999999999999,325448.0,197594,48374,40,0.8032015219017268,0.19663588175994276,0.0001625963383304608
0.12000000000000001,0.6199999999999999,325448.0,197594,48374,40,0.8032015219017268,0.19663588175994276,0.0001625963383304608
0.12000000000000001,0.6299999999999999,325448.0,197594,48374,40,0.8032015219017268,0.19663588175994276,0.0001625963383304608
0.12000000000000001,0.6399999999999999,325448.0,197594,48374,40,0.8032015219017268,0.19663588175994276,0.0001625963383304608
0.12000000000000001,0.6499999999999999,325448.0,197594,48374,40,0.8032015219017268,0.19663588175994276,0.0001625963383304608
0.12000000000000001,0.6599999999999999,325448.0,197594,48397,17,0.8032015219017268,0.19672937465448279,6.910344379044584e-05
0.12000000000000001,0.6699999999999999,325448.0,197594,48397,17,0.8032015219017268,0.19672937465448279,6.910344379044584e-05
0.12000000000000001,0.6799999999999999,325448.0,197594,48397,17,0.8032015219017268,0.19672937465448279,6.910344379044584e-05
0.12000000000000001,0.69,325448.0,197594,48397,17,0.8032015219017268,0.19672937465448279,6.910344379044584e-05
0.12000000000000001,0.7,325448.0,197594,48397,17,0.8032015219017268,0.19672937465448279,6.910344379044584e-05
0.13,0.2,325448.0,197594,28091,20323,0.8032015219017268,0.11418734350102436,0.08261113459724886
0.13,0.21000000000000002,325448.0,197594,30567,17847,0.8032015219017268,0.12425205684367988,0.07254642125459335
0.13,0.22,325448.0,197594,34276,14138,0.8032015219017268,0.13932880231537187,0.05746967578290137
